id,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Sales,Quantity,Discount,Profit
2112,2112,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,FUR-CH-10004218,323.136,4,0.2,20.196
2113,2113,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-SU-10004231,29.7,3,0.0,8.019
2114,2114,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,TEC-PH-10001578,1295.84,4,0.2,145.782
2115,2115,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-ST-10003638,46.84,2,0.0,12.6468
2116,2116,CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,FUR-BO-10002213,425.833,1,0.15,20.0392
2117,2117,CA-2015-159786,2015-12-10,2015-10-17,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,Rochester,New York,14609,East,FUR-TA-10001307,209.67,1,0.4,-13.978
2118,2118,CA-2016-130267,2016-09-19,2016-09-23,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Stockton,California,95207,West,OFF-PA-10002222,159.88,7,0.0,73.5448
2119,2119,CA-2017-155460,2017-04-13,2017-04-15,First Class,RW-19630,Rob Williams,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10002479,5.28,1,0.0,2.376
2120,2120,CA-2017-155460,2017-04-13,2017-04-15,First Class,RW-19630,Rob Williams,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10003091,895.92,5,0.2,302.373
2121,2121,US-2017-168690,2017-07-01,2017-01-13,Standard Class,TS-21085,Thais Sissman,Consumer,United States,Ormond Beach,Florida,32174,South,OFF-BI-10000145,2.808,3,0.7,-1.9656
2122,2122,CA-2017-158246,2017-09-11,2017-11-11,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Sunnyvale,California,94086,West,FUR-CH-10003061,215.976,3,0.2,-2.6997
2123,2123,CA-2017-167381,2017-09-22,2017-09-24,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central,FUR-BO-10001972,241.96,2,0.0,41.1332
2124,2124,CA-2017-167381,2017-09-22,2017-09-24,Second Class,EH-14005,Erica Hernandez,Home Office,United States,Lansing,Michigan,48911,Central,OFF-LA-10000134,27.72,9,0.0,13.3056
2125,2125,CA-2017-144862,2017-01-12,2017-05-12,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-EN-10003040,104.68,5,0.2,35.3295
2126,2126,CA-2017-144862,2017-01-12,2017-05-12,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000923,62.958,7,0.4,9.4437
2127,2127,CA-2014-126032,2014-06-23,2014-06-28,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10000158,86.376,3,0.2,1.0797
2128,2128,CA-2015-134859,2015-04-10,2015-09-10,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003623,64.944,3,0.2,6.4944
2129,2129,CA-2015-134859,2015-04-10,2015-09-10,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001293,20.736,4,0.2,7.2576
2130,2130,US-2014-114188,2014-05-20,2014-05-22,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,OFF-AP-10000124,33.28,4,0.0,9.3184
2131,2131,US-2014-114188,2014-05-20,2014-05-22,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,OFF-AR-10004511,38.52,9,0.0,11.9412
2132,2132,US-2014-114188,2014-05-20,2014-05-22,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Dover,New Hampshire,3820,East,FUR-FU-10000076,139.86,7,0.0,60.1398
2133,2133,CA-2015-156524,2015-11-20,2015-11-26,Standard Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003883,19.65,3,0.0,9.039
2134,2134,CA-2015-122210,2015-11-30,2015-04-12,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003656,152.991,3,0.7,-122.3928
2135,2135,CA-2015-122210,2015-11-30,2015-04-12,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10000053,10.584,7,0.2,-2.3814
2136,2136,CA-2015-122210,2015-11-30,2015-04-12,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002807,94.92,4,0.4,15.82
2137,2137,CA-2015-156377,2015-12-31,2016-05-01,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-FU-10002364,14.76,5,0.6,-11.439
2138,2138,CA-2015-156377,2015-12-31,2016-05-01,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-BI-10002954,3.656,4,0.8,-5.8496
2139,2139,US-2017-157896,2017-11-16,2017-11-16,Same Day,CB-12415,Christy Brittain,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004092,146.82,3,0.0,73.41
2140,2140,CA-2014-159520,2014-06-06,2014-11-06,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,OFF-BI-10003982,149.544,9,0.2,50.4711
2141,2141,CA-2014-159520,2014-06-06,2014-11-06,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,17.14,2,0.0,4.4564
2142,2142,CA-2014-159520,2014-06-06,2014-11-06,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,FUR-TA-10003238,991.764,3,0.4,-347.1174
2143,2143,CA-2016-155481,2016-01-09,2016-05-09,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004675,30.48,6,0.2,9.906
2144,2144,CA-2016-155481,2016-01-09,2016-05-09,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002293,23.988,2,0.4,-4.7976
2145,2145,CA-2016-155481,2016-01-09,2016-05-09,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,16.688,7,0.2,5.4236
2146,2146,US-2016-152051,2016-06-25,2016-06-29,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,FUR-CH-10002965,422.058,3,0.3,-18.0882
2147,2147,US-2016-152051,2016-06-25,2016-06-29,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,OFF-BI-10004781,38.088,4,0.7,-27.9312
2148,2148,US-2016-152051,2016-06-25,2016-06-29,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,OFF-ST-10001713,254.352,6,0.2,-50.8704
2149,2149,CA-2014-141607,2014-12-12,2014-12-17,Standard Class,WB-21850,William Brown,Consumer,United States,Concord,California,94521,West,FUR-FU-10003975,43.31,1,0.0,4.331
2150,2150,CA-2017-102771,2017-03-31,2017-05-04,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,10035,East,TEC-PH-10001536,84.95,5,0.0,22.087
2151,2151,US-2017-139969,2017-11-19,2017-11-26,Standard Class,AF-10870,Art Ferguson,Consumer,United States,College Station,Texas,77840,Central,FUR-CH-10001973,233.058,3,0.3,-53.2704
2152,2152,CA-2014-167360,2014-11-24,2014-11-29,Second Class,RB-19435,Richard Bierner,Consumer,United States,Saint Louis,Missouri,63116,Central,TEC-AC-10001772,111.79,7,0.0,43.5981
2153,2153,CA-2015-123505,2015-11-22,2015-11-26,Standard Class,AR-10540,Andy Reiter,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10002586,14.94,3,0.0,7.0218
2154,2154,CA-2016-117282,2016-07-14,2016-07-18,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004094,14.16,2,0.2,5.133
2155,2155,US-2016-120460,2016-04-30,2016-05-05,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Dallas,Texas,75081,Central,FUR-FU-10004973,22.608,3,0.6,-10.1736
2156,2156,CA-2016-111115,2016-07-25,2016-07-27,Second Class,LB-16735,Larry Blacks,Consumer,United States,Los Angeles,California,90032,West,OFF-FA-10000624,21.48,6,0.0,10.74
2157,2157,CA-2014-124646,2014-06-22,2014-06-24,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001097,501.81,3,0.0,0.0
2158,2158,CA-2014-124646,2014-06-22,2014-06-24,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001469,161.94,3,0.0,9.7164
2159,2159,CA-2017-148166,2017-10-21,2017-10-26,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Deltona,Florida,32725,South,OFF-AR-10004956,17.856,4,0.2,2.0088
2160,2160,CA-2016-159737,2016-03-09,2016-09-09,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004236,8.808,3,0.8,-14.9736
2161,2161,CA-2016-141019,2016-05-14,2016-05-14,Same Day,LH-17155,Logan Haushalter,Consumer,United States,Cincinnati,Ohio,45231,East,FUR-FU-10002937,79.384,1,0.2,29.769
2162,2162,CA-2016-101938,2016-07-01,2016-12-01,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Oakland,California,94601,West,OFF-AR-10003696,34.58,1,0.0,10.0282
2163,2163,CA-2017-166296,2017-03-13,2017-03-19,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Manteca,California,95336,West,OFF-PA-10004359,314.55,3,0.0,150.984
2164,2164,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,TEC-AC-10002402,191.976,3,0.2,23.997
2165,2165,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-PA-10000551,8.288,2,0.2,3.0044
2166,2166,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,FUR-FU-10003394,139.92,5,0.6,-150.414
2167,2167,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-AR-10002067,15.872,1,0.2,1.1904
2168,2168,CA-2016-154018,2016-10-13,2016-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-BI-10004140,6.286,7,0.8,-11.0005
2169,2169,CA-2017-117870,2017-01-27,2017-01-30,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,44240,East,OFF-AR-10004078,14.016,3,0.2,1.752
2170,2170,CA-2017-117870,2017-01-27,2017-01-30,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,44240,East,TEC-AC-10000927,71.976,3,0.2,-8.997
2171,2171,CA-2017-117870,2017-01-27,2017-01-30,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,44240,East,TEC-PH-10003931,107.982,3,0.4,-26.9955
2172,2172,US-2017-137491,2017-11-19,2017-11-25,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,San Angelo,Texas,76903,Central,FUR-CH-10004675,305.312,2,0.3,-8.7232
2173,2173,CA-2014-152296,2014-01-08,2014-03-08,First Class,IL-15100,Ivan Liston,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004506,19.752,3,0.2,6.9132
2174,2174,CA-2016-112025,2016-07-30,2016-04-08,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10002353,9.264,3,0.8,-13.896
2175,2175,CA-2015-132507,2015-07-30,2015-03-08,Second Class,CC-12610,Corey Catlett,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000943,61.792,4,0.2,6.1792
2176,2176,CA-2016-125738,2016-10-15,2016-10-21,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000740,45.68,2,0.0,21.0128
2177,2177,CA-2016-125738,2016-10-15,2016-10-21,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10003001,60.12,9,0.0,28.8576
2178,2178,CA-2016-125738,2016-10-15,2016-10-21,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-BI-10001628,41.72,5,0.2,13.0375
2179,2179,CA-2016-125738,2016-10-15,2016-10-21,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10001509,71.6,8,0.0,32.936
2180,2180,CA-2016-128818,2016-07-05,2016-11-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000309,85.232,7,0.2,30.8966
2181,2181,CA-2016-128818,2016-07-05,2016-11-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,OFF-LA-10003923,44.4,3,0.0,22.2
2182,2182,CA-2016-128818,2016-07-05,2016-11-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002084,442.764,4,0.1,59.0352
2183,2183,CA-2016-128818,2016-07-05,2016-11-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,TEC-MA-10000488,3999.95,5,0.0,1159.9855
2184,2184,CA-2016-128818,2016-07-05,2016-11-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001767,199.95,5,0.0,21.9945
2185,2185,CA-2016-128818,2016-07-05,2016-11-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,FUR-FU-10001940,63.68,8,0.0,28.0192
2186,2186,CA-2017-124576,2017-01-08,2017-04-08,Second Class,HK-14890,Heather Kirkland,Corporate,United States,Salinas,California,93905,West,OFF-BI-10002735,54.896,2,0.2,18.5274
2187,2187,CA-2016-101378,2016-07-14,2016-07-14,Same Day,RH-19600,Rob Haberlin,Consumer,United States,Huntsville,Alabama,35810,South,TEC-AC-10002345,29.0,2,0.0,7.25
2188,2188,CA-2017-143063,2017-10-08,2017-08-15,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central,OFF-EN-10003134,70.08,6,0.0,35.04
2189,2189,CA-2017-143063,2017-10-08,2017-08-15,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10003708,121.3,2,0.0,25.473
2190,2190,CA-2017-143063,2017-10-08,2017-08-15,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central,TEC-PH-10003645,1454.49,9,0.0,378.1674
2191,2191,CA-2016-118913,2016-06-25,2016-06-29,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Los Angeles,California,90049,West,OFF-AP-10000692,60.81,3,0.0,17.0268
2192,2192,CA-2016-128412,2016-10-12,2016-12-17,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001718,153.552,3,0.2,51.8238
2193,2193,CA-2016-128412,2016-10-12,2016-12-17,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10002082,65.34,3,0.0,22.869
2194,2194,CA-2016-128412,2016-10-12,2016-12-17,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10001125,123.92,4,0.0,55.764
2195,2195,CA-2016-128412,2016-10-12,2016-12-17,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10000252,35.1,3,0.0,12.285
2196,2196,CA-2016-128412,2016-10-12,2016-12-17,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10003038,44.75,5,0.0,8.5025
2197,2197,CA-2016-136483,2016-01-12,2016-06-12,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10000940,4.704,2,0.2,0.4116
2198,2198,CA-2014-163013,2014-11-28,2014-04-12,Standard Class,BF-11080,Bart Folk,Consumer,United States,Montgomery,Alabama,36116,South,OFF-AR-10001954,14.67,3,0.0,3.9609
2199,2199,CA-2015-135363,2015-03-28,2015-02-04,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10003177,15.552,3,0.2,5.4432
2200,2200,CA-2015-135363,2015-03-28,2015-02-04,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000533,5.232,1,0.2,1.7004
2201,2201,US-2014-165659,2014-01-06,2014-06-06,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209,South,FUR-FU-10001935,22.2,6,0.0,9.102
2202,2202,US-2014-165659,2014-01-06,2014-06-06,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-PH-10002563,881.93,7,0.0,229.3018
2203,2203,CA-2015-138002,2015-06-09,2015-12-09,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98103,West,OFF-BI-10002160,6.096,2,0.2,2.1336
2204,2204,CA-2015-138002,2015-06-09,2015-12-09,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98103,West,FUR-FU-10004748,191.82,3,0.0,74.8098
2205,2205,CA-2015-128860,2015-06-29,2015-05-07,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-FU-10001473,20.104,1,0.2,1.7591
2206,2206,CA-2016-164350,2016-10-09,2016-12-09,Second Class,CG-12040,Catherine Glotzbach,Home Office,United States,Bristol,Tennessee,37620,South,OFF-AR-10000538,67.56,3,0.2,8.445
2207,2207,US-2014-103905,2014-07-14,2014-07-20,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Aurora,Illinois,60505,Central,OFF-BI-10001098,29.932,7,0.8,-46.3946
2208,2208,US-2014-103905,2014-07-14,2014-07-20,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Aurora,Illinois,60505,Central,TEC-PH-10001552,38.272,4,0.2,3.8272
2209,2209,CA-2015-129854,2015-08-22,2015-08-26,Standard Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10009,East,OFF-AR-10000390,16.52,4,0.0,7.5992
2210,2210,CA-2014-125556,2014-11-14,2014-11-16,Second Class,ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East,TEC-PH-10001079,832.93,7,0.0,233.2204
2211,2211,CA-2014-125556,2014-11-14,2014-11-16,Second Class,ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10003460,43.8,10,0.0,21.024
2212,2212,CA-2016-162313,2016-11-27,2016-11-30,First Class,VB-21745,Victoria Brennan,Corporate,United States,Lincoln Park,Michigan,48146,Central,OFF-AP-10003842,167.292,6,0.1,29.7408
2213,2213,CA-2017-107874,2017-11-21,2017-11-25,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10035,East,FUR-FU-10003535,27.42,1,0.0,11.2422
2214,2214,CA-2017-129378,2017-01-10,2017-02-10,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-BI-10002012,1.44,1,0.2,0.504
2215,2215,CA-2017-129378,2017-01-10,2017-02-10,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-BI-10001922,61.776,13,0.2,20.8494
2216,2216,CA-2017-129378,2017-01-10,2017-02-10,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-AP-10000576,241.96,2,0.0,60.49
2217,2217,CA-2017-129378,2017-01-10,2017-02-10,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,FUR-CH-10000553,108.608,4,0.2,9.5032
2218,2218,CA-2014-151953,2014-09-20,2014-09-25,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10003469,2.816,2,0.2,0.9856
2219,2219,CA-2017-130841,2017-07-28,2017-01-08,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10000145,9.984,4,0.2,3.6192
2220,2220,CA-2017-130841,2017-07-28,2017-01-08,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110,West,OFF-ST-10001580,14.98,1,0.0,4.1944
2221,2221,CA-2017-130841,2017-07-28,2017-01-08,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001817,1145.6,4,0.2,100.24
2222,2222,CA-2015-131884,2015-06-12,2015-06-12,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,TEC-PH-10001578,485.94,2,0.4,-89.089
2223,2223,CA-2015-131884,2015-06-12,2015-06-12,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,OFF-AR-10004078,37.376,8,0.2,4.672
2224,2224,CA-2015-131884,2015-06-12,2015-06-12,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,FUR-CH-10004860,70.686,1,0.3,-24.2352
2225,2225,CA-2017-121909,2017-07-31,2017-05-08,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003790,54.816,3,0.2,17.8152
2226,2226,CA-2016-106383,2016-03-19,2016-03-21,Second Class,BT-11440,Bobby Trafton,Consumer,United States,Littleton,Colorado,80122,West,FUR-BO-10002202,72.294,1,0.7,-98.8018
2227,2227,CA-2017-130771,2017-07-29,2017-03-08,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Austin,Texas,78745,Central,OFF-FA-10003059,2.896,2,0.2,0.4706
